GAME_ID,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away,AST_home,AST_away,REB_home,REB_away,FG_PCT_home,FG_PCT_away,FG3_PCT_home,FG3_PCT_away,FT_PCT_home,FT_PCT_away,IS_HOME,GSW_WIN,GSW_AST,GSW_REB,GSW_FG_PCT,GSW_FG3_PCT,GSW_FT_PCT
20700116,2007-11-14,1610612744,1610612765,104.0,111.0,24.0,30.0,44.0,45.0,0.411,0.53,0.382,0.462,0.619,0.68,True,False,24.0,44.0,0.411,0.382,0.619
20700065,2007-11-08,1610612744,1610612742,115.0,120.0,23.0,25.0,38.0,49.0,0.494,0.5,0.44,0.417,0.5329999999999999,0.867,True,False,23.0,38.0,0.494,0.44,0.5329999999999999
20700053,2007-11-06,1610612744,1610612739,104.0,108.0,22.0,30.0,43.0,47.0,0.429,0.471,0.3329999999999999,0.375,0.6920000000000001,0.68,True,False,22.0,43.0,0.429,0.3329999999999999,0.6920000000000001
20700034,2007-11-03,1610612762,1610612744,133.0,110.0,36.0,23.0,38.0,30.0,0.63,0.506,0.75,0.419,0.679,0.708,False,False,23.0,30.0,0.506,0.419,0.708
20700027,2007-11-02,1610612746,1610612744,120.0,114.0,28.0,23.0,53.0,36.0,0.482,0.4679999999999999,0.389,0.25,0.861,0.76,False,False,23.0,36.0,0.4679999999999999,0.25,0.76
20700003,2007-10-30,1610612744,1610612762,96.0,117.0,19.0,24.0,37.0,56.0,0.416,0.456,0.261,0.455,0.684,0.833,True,False,19.0,37.0,0.416,0.261,0.684
10700093,2007-10-23,1610612760,1610612744,122.0,126.0,29.0,22.0,58.0,54.0,0.41,0.47,0.421,0.3,0.778,0.7879999999999999,False,True,22.0,54.0,0.47,0.3,0.7879999999999999
10700065,2007-10-18,1610612759,1610612744,116.0,111.0,20.0,22.0,52.0,41.0,0.512,0.418,0.417,0.4,0.7809999999999999,0.708,False,False,22.0,41.0,0.418,0.4,0.708
10700044,2007-10-14,1610612744,1610612746,89.0,99.0,19.0,28.0,42.0,59.0,0.3289999999999999,0.402,0.2,0.3329999999999999,0.838,0.8109999999999999,True,False,19.0,42.0,0.3289999999999999,0.2,0.838
10700026,2007-10-11,1610612747,1610612744,106.0,119.0,25.0,28.0,47.0,38.0,0.4679999999999999,0.4579999999999999,0.214,0.417,0.7559999999999999,0.75,False,True,28.0,38.0,0.4579999999999999,0.417,0.75
10700012,2007-10-09,1610612747,1610612744,110.0,111.0,22.0,23.0,49.0,43.0,0.39,0.456,0.31,0.318,0.86,0.7859999999999999,False,True,23.0,43.0,0.456,0.318,0.7859999999999999
40600225,2007-05-15,1610612762,1610612744,100.0,87.0,19.0,14.0,59.0,35.0,0.446,0.364,0.294,0.2,0.636,0.862,False,False,14.0,35.0,0.364,0.2,0.862
40600224,2007-05-13,1610612744,1610612762,101.0,115.0,14.0,25.0,36.0,52.0,0.405,0.514,0.308,0.5,0.618,0.86,True,False,14.0,36.0,0.405,0.308,0.618
40600223,2007-05-11,1610612744,1610612762,125.0,105.0,22.0,24.0,32.0,44.0,0.526,0.474,0.469,0.429,0.8,0.758,True,True,22.0,32.0,0.526,0.469,0.8
40600222,2007-05-09,1610612762,1610612744,127.0,117.0,31.0,15.0,60.0,32.0,0.529,0.422,0.4379999999999999,0.375,0.848,0.703,False,False,15.0,32.0,0.422,0.375,0.703
40600221,2007-05-07,1610612762,1610612744,116.0,112.0,24.0,20.0,54.0,36.0,0.477,0.456,0.348,0.387,0.75,0.72,False,False,20.0,36.0,0.456,0.387,0.72
40600146,2007-05-03,1610612744,1610612742,111.0,86.0,24.0,20.0,53.0,38.0,0.4679999999999999,0.376,0.467,0.324,0.767,0.769,True,True,24.0,53.0,0.4679999999999999,0.467,0.767
40600145,2007-05-01,1610612742,1610612744,118.0,112.0,22.0,23.0,44.0,38.0,0.506,0.47,0.476,0.457,0.778,0.6920000000000001,False,False,23.0,38.0,0.47,0.457,0.6920000000000001
40600144,2007-04-29,1610612744,1610612742,103.0,99.0,16.0,18.0,34.0,49.0,0.4589999999999999,0.4379999999999999,0.387,0.36,0.622,0.769,True,True,16.0,34.0,0.4589999999999999,0.387,0.622
40600143,2007-04-27,1610612744,1610612742,109.0,91.0,16.0,16.0,46.0,44.0,0.481,0.3879999999999999,0.261,0.267,0.735,0.6759999999999999,True,True,16.0,46.0,0.481,0.261,0.735
40600142,2007-04-25,1610612742,1610612744,112.0,99.0,15.0,9.0,41.0,34.0,0.487,0.474,0.063,0.2,0.86,0.852,False,False,9.0,34.0,0.474,0.2,0.852
40600141,2007-04-22,1610612742,1610612744,85.0,97.0,16.0,16.0,50.0,45.0,0.353,0.4320000000000001,0.316,0.3329999999999999,0.76,0.773,False,True,16.0,45.0,0.4320000000000001,0.3329999999999999,0.773
20601228,2007-04-18,1610612757,1610612744,98.0,120.0,22.0,37.0,39.0,44.0,0.429,0.527,0.143,0.379,0.882,0.684,False,True,37.0,44.0,0.527,0.379,0.684
20601216,2007-04-17,1610612744,1610612742,111.0,82.0,24.0,9.0,53.0,50.0,0.417,0.368,0.5,0.1669999999999999,0.8109999999999999,0.706,True,True,24.0,53.0,0.417,0.5,0.8109999999999999
20601198,2007-04-15,1610612744,1610612750,121.0,108.0,29.0,20.0,46.0,46.0,0.467,0.429,0.353,0.4,0.821,0.8240000000000001,True,True,29.0,46.0,0.467,0.353,0.821
20601184,2007-04-13,1610612758,1610612744,108.0,125.0,21.0,19.0,41.0,51.0,0.436,0.484,0.381,0.3929999999999999,0.727,0.733,False,True,19.0,51.0,0.484,0.3929999999999999,0.733
20601156,2007-04-09,1610612744,1610612762,126.0,102.0,29.0,20.0,45.0,49.0,0.5529999999999999,0.402,0.524,0.273,0.7,0.66,True,True,29.0,45.0,0.5529999999999999,0.524,0.7
20601137,2007-04-07,1610612759,1610612744,112.0,99.0,30.0,17.0,45.0,34.0,0.525,0.426,0.389,0.344,0.677,0.5710000000000001,False,False,17.0,34.0,0.426,0.344,0.5710000000000001
20601127,2007-04-06,1610612763,1610612744,104.0,116.0,14.0,29.0,37.0,34.0,0.5,0.5,0.3329999999999999,0.3329999999999999,0.865,0.8,False,True,29.0,34.0,0.5,0.3329999999999999,0.8
20601115,2007-04-04,1610612745,1610612744,99.0,110.0,19.0,24.0,49.0,35.0,0.413,0.439,0.405,0.457,0.759,0.815,False,True,24.0,35.0,0.439,0.457,0.815
20601093,2007-04-01,1610612744,1610612763,122.0,117.0,39.0,22.0,41.0,43.0,0.517,0.487,0.444,0.4379999999999999,0.667,0.8,True,True,39.0,41.0,0.517,0.444,0.667
20601071,2007-03-29,1610612744,1610612756,124.0,119.0,29.0,32.0,44.0,41.0,0.52,0.517,0.419,0.409,0.643,0.69,True,True,29.0,44.0,0.52,0.419,0.643
20601053,2007-03-26,1610612744,1610612759,89.0,126.0,19.0,33.0,33.0,46.0,0.371,0.597,0.2269999999999999,0.588,0.72,0.857,True,False,19.0,33.0,0.371,0.2269999999999999,0.72
20601044,2007-03-25,1610612747,1610612744,115.0,113.0,24.0,30.0,63.0,33.0,0.476,0.433,0.375,0.314,0.684,0.75,False,False,30.0,33.0,0.433,0.314,0.75
20601030,2007-03-23,1610612744,1610612764,135.0,128.0,34.0,36.0,36.0,44.0,0.583,0.5329999999999999,0.4,0.382,0.794,0.679,True,True,34.0,36.0,0.583,0.4,0.794
20601003,2007-03-20,1610612762,1610612744,104.0,100.0,32.0,21.0,44.0,30.0,0.527,0.45,0.3329999999999999,0.5,0.8,0.8240000000000001,False,False,21.0,30.0,0.45,0.5,0.8240000000000001
20600987,2007-03-17,1610612760,1610612744,98.0,99.0,19.0,21.0,46.0,44.0,0.413,0.442,0.304,0.375,0.735,0.8240000000000001,False,True,21.0,44.0,0.442,0.375,0.8240000000000001
20600978,2007-03-16,1610612744,1610612750,106.0,86.0,27.0,19.0,38.0,46.0,0.488,0.356,0.407,0.158,0.944,0.816,True,True,27.0,38.0,0.488,0.407,0.944
20600947,2007-03-12,1610612744,1610612742,117.0,100.0,31.0,21.0,28.0,50.0,0.5710000000000001,0.423,0.381,0.35,0.7,0.7709999999999999,True,True,31.0,28.0,0.5710000000000001,0.381,0.7
20600942,2007-03-11,1610612757,1610612744,106.0,87.0,22.0,17.0,49.0,43.0,0.488,0.373,0.435,0.28,0.706,0.818,False,False,17.0,43.0,0.373,0.28,0.818
20600926,2007-03-09,1610612744,1610612746,99.0,89.0,17.0,21.0,48.0,35.0,0.451,0.408,0.313,0.375,0.769,0.862,True,True,17.0,48.0,0.451,0.313,0.769
20600916,2007-03-07,1610612744,1610612743,110.0,96.0,31.0,17.0,50.0,49.0,0.441,0.384,0.471,0.348,0.857,0.759,True,True,31.0,50.0,0.441,0.471,0.857
20600897,2007-03-05,1610612765,1610612744,93.0,111.0,20.0,24.0,34.0,45.0,0.4320000000000001,0.545,0.429,0.417,0.68,0.85,False,True,24.0,45.0,0.545,0.417,0.85
20600888,2007-03-04,1610612764,1610612744,107.0,106.0,18.0,22.0,44.0,52.0,0.435,0.442,0.353,0.357,0.794,0.8,False,False,22.0,52.0,0.442,0.357,0.8
20600871,2007-03-02,1610612752,1610612744,106.0,97.0,15.0,19.0,45.0,38.0,0.507,0.449,0.526,0.478,0.667,0.4,False,False,19.0,38.0,0.449,0.478,0.4
20600860,2007-02-28,1610612741,1610612744,113.0,83.0,29.0,15.0,45.0,40.0,0.494,0.402,0.476,0.182,0.794,0.684,False,False,15.0,40.0,0.402,0.182,0.684
20600853,2007-02-27,1610612749,1610612744,122.0,101.0,31.0,27.0,48.0,43.0,0.5379999999999999,0.467,0.481,0.273,0.688,0.55,False,False,27.0,43.0,0.467,0.273,0.55
20600838,2007-02-25,1610612744,1610612747,85.0,102.0,16.0,24.0,44.0,45.0,0.43,0.4579999999999999,0.105,0.3329999999999999,0.429,0.731,True,False,16.0,44.0,0.43,0.105,0.429
20600826,2007-02-24,1610612746,1610612744,103.0,90.0,31.0,25.0,48.0,35.0,0.4679999999999999,0.439,0.444,0.364,0.7140000000000001,0.667,False,False,25.0,35.0,0.439,0.364,0.667
20600810,2007-02-21,1610612744,1610612763,118.0,115.0,25.0,28.0,46.0,53.0,0.46,0.446,0.217,0.412,0.75,0.731,True,True,25.0,46.0,0.46,0.217,0.75
20600787,2007-02-14,1610612744,1610612752,120.0,101.0,29.0,26.0,41.0,45.0,0.6,0.426,0.524,0.467,0.619,0.8240000000000001,True,True,29.0,41.0,0.6,0.524,0.619
20600766,2007-02-12,1610612743,1610612744,123.0,111.0,37.0,29.0,46.0,34.0,0.51,0.53,0.318,0.32,0.667,0.75,False,False,29.0,34.0,0.53,0.32,0.75
20600763,2007-02-11,1610612744,1610612737,105.0,106.0,22.0,30.0,44.0,42.0,0.4639999999999999,0.506,0.3329999999999999,0.5,0.75,0.556,True,False,22.0,44.0,0.4639999999999999,0.3329999999999999,0.75
20600748,2007-02-09,1610612744,1610612741,123.0,121.0,31.0,29.0,55.0,53.0,0.4270000000000001,0.452,0.44,0.467,0.649,0.732,True,True,31.0,55.0,0.4270000000000001,0.44,0.649
20600732,2007-02-07,1610612750,1610612744,121.0,93.0,38.0,24.0,61.0,42.0,0.505,0.37,0.5,0.231,0.8079999999999999,0.813,False,False,24.0,42.0,0.37,0.231,0.813
20600715,2007-02-05,1610612754,1610612744,98.0,113.0,21.0,16.0,42.0,57.0,0.351,0.435,0.304,0.647,0.833,0.848,False,True,16.0,57.0,0.435,0.647,0.848
20600700,2007-02-03,1610612766,1610612744,98.0,90.0,20.0,13.0,42.0,49.0,0.434,0.419,0.3329999999999999,0.19,0.75,0.667,False,False,13.0,49.0,0.419,0.19,0.667
20600689,2007-02-02,1610612755,1610612744,101.0,102.0,20.0,19.0,39.0,41.0,0.481,0.465,0.5,0.3329999999999999,0.8079999999999999,0.72,False,True,19.0,41.0,0.465,0.3329999999999999,0.72
20600676,2007-01-31,1610612737,1610612744,115.0,94.0,24.0,22.0,48.0,31.0,0.482,0.4379999999999999,0.407,0.067,0.917,0.7070000000000001,False,False,22.0,31.0,0.4379999999999999,0.067,0.7070000000000001
20600669,2007-01-30,1610612739,1610612744,124.0,97.0,26.0,14.0,48.0,35.0,0.494,0.408,0.545,0.1,0.718,0.846,False,False,14.0,35.0,0.408,0.1,0.846
20600654,2007-01-27,1610612744,1610612766,131.0,105.0,31.0,20.0,42.0,45.0,0.557,0.446,0.588,0.2,0.75,0.6829999999999999,True,True,31.0,42.0,0.557,0.588,0.75
20600631,2007-01-24,1610612744,1610612751,110.0,109.0,25.0,28.0,37.0,38.0,0.4639999999999999,0.513,0.192,0.44,0.7709999999999999,0.72,True,True,25.0,37.0,0.4639999999999999,0.192,0.7709999999999999
20600614,2007-01-22,1610612747,1610612744,108.0,103.0,18.0,19.0,51.0,36.0,0.43,0.477,0.375,0.278,0.7559999999999999,0.7,False,False,19.0,36.0,0.477,0.278,0.7
20600601,2007-01-20,1610612744,1610612739,104.0,106.0,29.0,28.0,45.0,57.0,0.3979999999999999,0.478,0.429,0.24,0.667,0.5,True,False,29.0,45.0,0.3979999999999999,0.429,0.667
20600578,2007-01-17,1610612746,1610612744,115.0,109.0,37.0,19.0,43.0,44.0,0.483,0.418,0.313,0.45,0.765,0.727,False,False,19.0,44.0,0.418,0.45,0.727
20600562,2007-01-15,1610612744,1610612746,108.0,93.0,24.0,27.0,54.0,55.0,0.424,0.424,0.238,0.222,0.6759999999999999,0.619,True,True,24.0,54.0,0.424,0.238,0.6759999999999999
20600540,2007-01-12,1610612744,1610612748,96.0,118.0,22.0,36.0,40.0,56.0,0.419,0.529,0.273,0.433,0.545,0.789,True,False,22.0,40.0,0.419,0.273,0.545
20600527,2007-01-10,1610612744,1610612753,76.0,91.0,20.0,20.0,45.0,52.0,0.368,0.405,0.294,0.429,0.556,0.515,True,False,20.0,45.0,0.368,0.294,0.556
20600502,2007-01-07,1610612756,1610612744,128.0,105.0,34.0,10.0,46.0,50.0,0.519,0.435,0.375,0.267,0.615,0.7709999999999999,False,False,10.0,50.0,0.435,0.267,0.7709999999999999
20600497,2007-01-06,1610612744,1610612760,108.0,104.0,23.0,27.0,44.0,46.0,0.5,0.474,0.273,0.429,0.529,0.7829999999999999,True,True,23.0,44.0,0.5,0.273,0.529
20600471,2007-01-03,1610612763,1610612744,144.0,135.0,38.0,33.0,50.0,42.0,0.5579999999999999,0.475,0.545,0.391,0.743,0.875,False,False,33.0,42.0,0.475,0.391,0.875
20600462,2007-01-02,1610612740,1610612744,89.0,97.0,18.0,17.0,49.0,46.0,0.474,0.395,0.353,0.31,0.733,0.645,False,True,17.0,46.0,0.395,0.31,0.645
20600450,2006-12-30,1610612758,1610612744,119.0,96.0,23.0,17.0,47.0,49.0,0.452,0.37,0.4,0.258,0.846,0.645,False,False,17.0,49.0,0.37,0.258,0.645
20600441,2006-12-29,1610612744,1610612738,110.0,100.0,28.0,21.0,42.0,44.0,0.4579999999999999,0.439,0.304,0.3329999999999999,0.7709999999999999,0.767,True,True,28.0,42.0,0.4579999999999999,0.304,0.7709999999999999
20600414,2006-12-26,1610612744,1610612755,116.0,97.0,25.0,16.0,39.0,43.0,0.5479999999999999,0.442,0.4639999999999999,0.286,0.7190000000000001,0.731,True,True,25.0,39.0,0.5479999999999999,0.4639999999999999,0.7190000000000001
20600394,2006-12-23,1610612748,1610612744,105.0,92.0,25.0,20.0,49.0,53.0,0.488,0.374,0.381,0.259,0.7390000000000001,0.647,False,False,20.0,53.0,0.374,0.259,0.647
20600380,2006-12-22,1610612753,1610612744,108.0,117.0,19.0,18.0,46.0,37.0,0.476,0.482,0.2,0.375,0.757,0.757,False,True,18.0,37.0,0.482,0.375,0.757
20600367,2006-12-20,1610612738,1610612744,95.0,96.0,17.0,18.0,40.0,39.0,0.472,0.434,0.286,0.25,0.778,0.8,False,True,18.0,39.0,0.434,0.25,0.8
20600356,2006-12-18,1610612751,1610612744,105.0,97.0,30.0,23.0,58.0,41.0,0.4,0.452,0.273,0.345,0.742,0.579,False,False,23.0,41.0,0.452,0.345,0.579
20600351,2006-12-17,1610612761,1610612744,120.0,115.0,28.0,23.0,50.0,38.0,0.471,0.506,0.5,0.375,0.757,0.88,False,False,23.0,38.0,0.506,0.375,0.88
20600338,2006-12-15,1610612756,1610612744,105.0,101.0,22.0,19.0,52.0,44.0,0.4320000000000001,0.4039999999999999,0.258,0.387,0.833,0.765,False,False,19.0,44.0,0.4039999999999999,0.387,0.765
20600328,2006-12-14,1610612744,1610612745,109.0,107.0,24.0,30.0,33.0,53.0,0.475,0.417,0.286,0.379,0.7709999999999999,0.8420000000000001,True,True,24.0,33.0,0.475,0.286,0.7709999999999999
20600312,2006-12-12,1610612744,1610612758,126.0,113.0,33.0,26.0,44.0,43.0,0.531,0.4270000000000001,0.556,0.313,0.6940000000000001,0.805,True,True,33.0,44.0,0.531,0.556,0.6940000000000001
20600298,2006-12-10,1610612760,1610612744,117.0,115.0,23.0,25.0,43.0,37.0,0.482,0.476,0.3329999999999999,0.423,0.848,0.857,False,False,25.0,37.0,0.476,0.423,0.857
20600294,2006-12-09,1610612744,1610612740,101.0,80.0,29.0,18.0,42.0,38.0,0.494,0.429,0.286,0.222,0.846,0.667,True,True,29.0,42.0,0.494,0.286,0.846
20600257,2006-12-05,1610612745,1610612744,118.0,90.0,28.0,11.0,52.0,35.0,0.536,0.39,0.286,0.471,0.7859999999999999,0.6,False,False,11.0,35.0,0.39,0.471,0.6
20600250,2006-12-04,1610612759,1610612744,129.0,89.0,37.0,20.0,51.0,34.0,0.521,0.407,0.565,0.25,0.947,0.688,False,False,20.0,34.0,0.407,0.25,0.688
20600243,2006-12-02,1610612744,1610612749,110.0,115.0,31.0,29.0,33.0,44.0,0.494,0.482,0.3229999999999999,0.37,0.8,0.6759999999999999,True,False,31.0,33.0,0.494,0.3229999999999999,0.8
20600221,2006-11-29,1610612744,1610612754,106.0,108.0,25.0,25.0,45.0,49.0,0.511,0.426,0.444,0.455,0.667,0.6920000000000001,True,False,25.0,45.0,0.511,0.444,0.667
20600203,2006-11-27,1610612744,1610612759,111.0,102.0,27.0,21.0,36.0,40.0,0.494,0.414,0.529,0.375,0.833,0.923,True,True,27.0,36.0,0.494,0.529,0.833
20600194,2006-11-25,1610612744,1610612762,91.0,78.0,26.0,24.0,52.0,48.0,0.4039999999999999,0.325,0.222,0.296,0.652,0.8,True,True,26.0,52.0,0.4039999999999999,0.222,0.652
20600180,2006-11-24,1610612743,1610612744,140.0,129.0,42.0,30.0,39.0,39.0,0.5529999999999999,0.57,0.348,0.308,0.8,0.625,False,False,30.0,39.0,0.57,0.308,0.625
20600170,2006-11-22,1610612744,1610612743,112.0,115.0,31.0,21.0,34.0,54.0,0.447,0.494,0.345,0.25,0.621,0.778,True,False,31.0,34.0,0.447,0.345,0.621
20600150,2006-11-20,1610612744,1610612756,110.0,113.0,20.0,34.0,50.0,40.0,0.516,0.489,0.4,0.4479999999999999,0.5710000000000001,0.5329999999999999,True,False,20.0,50.0,0.516,0.4,0.5710000000000001
20600141,2006-11-18,1610612744,1610612760,107.0,95.0,26.0,17.0,48.0,42.0,0.5,0.446,0.214,0.28,0.75,0.56,True,True,26.0,48.0,0.5,0.214,0.75
20600118,2006-11-16,1610612744,1610612758,117.0,105.0,29.0,20.0,39.0,41.0,0.5770000000000001,0.4320000000000001,0.4,0.059,0.679,0.895,True,True,29.0,39.0,0.5770000000000001,0.4,0.679
20600107,2006-11-14,1610612744,1610612761,110.0,99.0,27.0,19.0,42.0,53.0,0.433,0.4,0.355,0.241,0.652,0.857,True,True,27.0,42.0,0.433,0.355,0.652
20600089,2006-11-11,1610612744,1610612765,111.0,79.0,33.0,18.0,42.0,38.0,0.5660000000000001,0.423,0.5710000000000001,0.235,0.52,0.5,True,True,33.0,42.0,0.5660000000000001,0.5710000000000001,0.52
20600071,2006-11-09,1610612744,1610612740,121.0,116.0,30.0,22.0,30.0,45.0,0.513,0.506,0.382,0.385,0.8109999999999999,0.7440000000000001,True,True,30.0,30.0,0.513,0.382,0.8109999999999999
20600056,2006-11-07,1610612740,1610612744,97.0,93.0,19.0,20.0,52.0,34.0,0.4270000000000001,0.4629999999999999,0.4,0.28,0.833,0.8,False,False,20.0,34.0,0.4629999999999999,0.28,0.8
20600048,2006-11-06,1610612742,1610612744,104.0,107.0,23.0,19.0,39.0,39.0,0.4579999999999999,0.493,0.3670000000000001,0.435,0.773,0.8059999999999999,False,True,19.0,39.0,0.493,0.435,0.8059999999999999
20600037,2006-11-04,1610612762,1610612744,106.0,82.0,24.0,16.0,51.0,34.0,0.512,0.384,0.455,0.375,0.75,0.5710000000000001,False,False,16.0,34.0,0.384,0.375,0.5710000000000001
20600030,2006-11-03,1610612744,1610612757,102.0,89.0,21.0,22.0,39.0,40.0,0.494,0.4320000000000001,0.455,0.36,0.677,0.8420000000000001,True,True,21.0,39.0,0.494,0.455,0.677
20600015,2006-11-01,1610612744,1610612747,98.0,110.0,18.0,29.0,46.0,55.0,0.415,0.4529999999999999,0.158,0.294,0.643,0.659,True,False,18.0,46.0,0.415,0.158,0.643
10600115,2006-10-26,1610612760,1610612744,111.0,107.0,32.0,20.0,52.0,44.0,0.419,0.532,0.125,0.182,0.8079999999999999,0.7240000000000001,False,False,20.0,44.0,0.532,0.182,0.7240000000000001
10600102,2006-10-24,1610612744,1610612757,108.0,96.0,28.0,21.0,39.0,39.0,0.537,0.474,0.389,0.467,0.591,0.654,True,True,28.0,39.0,0.537,0.389,0.591
10600071,2006-10-20,1610612746,1610612744,106.0,116.0,25.0,21.0,42.0,36.0,0.433,0.544,0.419,0.4,0.75,0.727,False,True,21.0,36.0,0.544,0.4,0.727
10600062,2006-10-19,1610612744,1610612740,112.0,103.0,15.0,24.0,46.0,41.0,0.513,0.412,0.273,0.417,0.604,0.6509999999999999,True,True,15.0,46.0,0.513,0.273,0.604
10600053,2006-10-17,1610612757,1610612744,120.0,124.0,14.0,28.0,53.0,39.0,0.488,0.457,0.15,0.37,0.7709999999999999,0.778,False,True,28.0,39.0,0.457,0.37,0.778
10600040,2006-10-14,1610612743,1610612744,115.0,121.0,24.0,25.0,47.0,49.0,0.4270000000000001,0.469,0.3329999999999999,0.357,0.789,0.7879999999999999,False,True,25.0,49.0,0.469,0.357,0.7879999999999999
20501227,2006-04-19,1610612762,1610612744,105.0,102.0,32.0,16.0,44.0,45.0,0.545,0.4,0.5,0.286,0.5770000000000001,0.727,False,False,16.0,45.0,0.4,0.286,0.727
20501211,2006-04-17,1610612744,1610612757,93.0,79.0,26.0,18.0,47.0,28.0,0.451,0.446,0.267,0.273,0.7140000000000001,0.636,True,True,26.0,47.0,0.451,0.267,0.7140000000000001
20501193,2006-04-15,1610612757,1610612744,81.0,86.0,12.0,12.0,33.0,50.0,0.472,0.37,0.294,0.1669999999999999,0.5,0.6970000000000001,False,True,12.0,50.0,0.37,0.1669999999999999,0.6970000000000001
20501186,2006-04-14,1610612744,1610612756,110.0,102.0,19.0,24.0,39.0,53.0,0.473,0.421,0.364,0.36,0.8420000000000001,0.813,True,True,19.0,39.0,0.473,0.364,0.8420000000000001
20501173,2006-04-12,1610612744,1610612742,114.0,102.0,22.0,20.0,45.0,38.0,0.487,0.442,0.357,0.25,0.8140000000000001,0.84,True,True,22.0,45.0,0.487,0.357,0.8140000000000001
20501161,2006-04-11,1610612747,1610612744,111.0,100.0,30.0,17.0,55.0,47.0,0.441,0.415,0.31,0.429,0.645,0.6970000000000001,False,False,17.0,47.0,0.415,0.429,0.6970000000000001
20501137,2006-04-08,1610612743,1610612744,95.0,92.0,24.0,21.0,42.0,50.0,0.447,0.3979999999999999,0.375,0.3329999999999999,0.525,0.8079999999999999,False,False,21.0,50.0,0.3979999999999999,0.3329999999999999,0.8079999999999999
20501132,2006-04-07,1610612744,1610612745,93.0,100.0,23.0,27.0,39.0,46.0,0.4029999999999999,0.4679999999999999,0.455,0.5,0.8079999999999999,0.818,True,False,23.0,39.0,0.4029999999999999,0.455,0.8079999999999999
20501114,2006-04-05,1610612740,1610612744,114.0,109.0,26.0,22.0,45.0,46.0,0.4629999999999999,0.488,0.385,0.318,0.75,0.8,False,False,22.0,46.0,0.488,0.318,0.8
20501102,2006-04-04,1610612763,1610612744,100.0,75.0,22.0,12.0,46.0,44.0,0.449,0.342,0.429,0.263,0.7240000000000001,0.72,False,False,12.0,44.0,0.342,0.263,0.72
20501088,2006-04-02,1610612750,1610612744,106.0,104.0,18.0,27.0,48.0,44.0,0.444,0.415,0.111,0.282,0.758,0.833,False,False,27.0,44.0,0.415,0.282,0.833
20501077,2006-03-31,1610612744,1610612758,93.0,96.0,26.0,21.0,36.0,39.0,0.476,0.493,0.321,0.4,0.462,0.769,True,False,26.0,36.0,0.476,0.321,0.462
20501064,2006-03-29,1610612744,1610612740,85.0,86.0,19.0,18.0,49.0,47.0,0.38,0.4,0.308,0.308,0.7390000000000001,0.778,True,False,19.0,49.0,0.38,0.308,0.7390000000000001
20501046,2006-03-27,1610612744,1610612764,98.0,116.0,25.0,26.0,45.0,44.0,0.4529999999999999,0.483,0.429,0.462,0.381,0.833,True,False,25.0,45.0,0.4529999999999999,0.429,0.381
20501040,2006-03-26,1610612758,1610612744,83.0,90.0,20.0,20.0,44.0,48.0,0.357,0.434,0.2689999999999999,0.409,0.762,0.7140000000000001,False,True,20.0,48.0,0.434,0.409,0.7140000000000001
20501014,2006-03-23,1610612742,1610612744,121.0,122.0,24.0,26.0,43.0,32.0,0.541,0.467,0.4,0.4579999999999999,0.921,0.893,False,True,26.0,32.0,0.467,0.4579999999999999,0.893
20500999,2006-03-21,1610612759,1610612744,107.0,96.0,22.0,8.0,43.0,39.0,0.476,0.419,0.1669999999999999,0.133,0.867,0.815,False,False,8.0,39.0,0.419,0.133,0.815
20500986,2006-03-19,1610612744,1610612755,98.0,89.0,24.0,26.0,53.0,42.0,0.435,0.415,0.273,0.278,0.643,0.696,True,True,24.0,53.0,0.435,0.273,0.643
20500961,2006-03-16,1610612744,1610612750,105.0,97.0,24.0,24.0,46.0,42.0,0.4679999999999999,0.43,0.353,0.273,0.6759999999999999,0.8,True,True,24.0,46.0,0.4679999999999999,0.353,0.6759999999999999
20500921,2006-03-11,1610612753,1610612744,103.0,92.0,24.0,23.0,37.0,26.0,0.586,0.4679999999999999,0.429,0.435,0.6920000000000001,0.889,False,False,23.0,26.0,0.4679999999999999,0.435,0.889
20500913,2006-03-10,1610612748,1610612744,106.0,111.0,21.0,17.0,39.0,34.0,0.519,0.519,0.3329999999999999,0.588,0.6920000000000001,0.5529999999999999,False,True,17.0,34.0,0.519,0.588,0.5529999999999999
20500899,2006-03-08,1610612766,1610612744,104.0,101.0,26.0,21.0,34.0,53.0,0.44,0.4529999999999999,0.5,0.375,0.8079999999999999,0.708,False,False,21.0,53.0,0.4529999999999999,0.375,0.708
20500890,2006-03-07,1610612737,1610612744,113.0,106.0,21.0,16.0,49.0,41.0,0.457,0.442,0.5,0.4579999999999999,0.725,0.76,False,False,16.0,41.0,0.442,0.4579999999999999,0.76
20500878,2006-03-05,1610612750,1610612744,103.0,90.0,26.0,16.0,52.0,35.0,0.4539999999999999,0.4429999999999999,0.182,0.391,0.722,0.733,False,False,16.0,35.0,0.4429999999999999,0.391,0.733
20500865,2006-03-03,1610612744,1610612747,94.0,106.0,25.0,14.0,37.0,49.0,0.3329999999999999,0.493,0.313,0.467,0.909,0.7859999999999999,True,False,25.0,37.0,0.3329999999999999,0.313,0.909
20500854,2006-03-01,1610612744,1610612753,98.0,94.0,24.0,20.0,44.0,49.0,0.4320000000000001,0.467,0.389,0.1,0.675,0.6,True,True,24.0,44.0,0.4320000000000001,0.389,0.675
